"[  7.72952089e-02  -7.72952089e-02   3.28420897e-16]" "[  2.61780567e-02   2.61780567e-02   2.62054597e-16]" "[  6.32746832e-03  -6.32746832e-03   2.61498439e-16]" "[  1.15165254e+00   1.15165254e+00   1.35624733e-16]" "[  1.17347340e+00  -1.17347340e+00   2.65308462e-16]" "[  1.21578259e+00  -1.21578259e+00   1.70803756e-16]"
"[  3.96825776e-01  -3.96825776e-01   1.51763121e-16]" "[  1.12360928e-01  -1.12360928e-01   6.00226700e-17]" "[  1.48869095e+00   1.48869095e+00   1.28561940e-16]" "[  8.12634499e-02  -8.12634499e-02   1.67755151e-16]" "[  1.79992497e-02   1.79992497e-02   1.67685425e-16]" "[  2.56393082e-01   2.56393082e-01   1.27955738e-16]"
"[  3.30448040e-02   3.30448040e-02   1.06341001e-16]" "[  6.84163098e-03  -6.84163098e-03   2.41170301e-17]" "[  1.22840957e-01  -1.22840957e-01   2.06141635e-17]" "[  1.75305907e-02   1.75305907e-02   8.32257365e-17]" "[  1.00246338e-01   1.00246338e-01   1.34855883e-16]" "[  9.22274893e-03  -9.22274893e-03   9.00187367e-17]"
"[  2.49029268e-02   2.49029268e-02   9.32873306e-17]" "[  1.10026615e-01  -1.10026615e-01   2.44460113e-17]" "[  6.55847341e-02   6.55847341e-02   1.17573610e-16]" "[  1.10026615e-01   1.10026615e-01   1.87075440e-17]" "[  3.31528600e-02  -3.31528600e-02   1.74399155e-16]" "[  3.56973904e-02   3.56973904e-02   1.26607283e-16]"
"[  6.85728682e-02  -6.85728682e-02   1.15708721e-16]" "[  3.40152913e-04   3.40152913e-04   8.18946500e-17]" "[  5.35044169e-02  -5.35044169e-02   2.45418207e-17]" "[  1.72159067e-02   1.72159067e-02   7.30106135e-17]" "[  1.99976942e-01  -1.99976942e-01   9.10835904e-18]" "[  7.67528199e-02  -7.67528199e-02   1.35418938e-16]"
