0.120101337125 0.202339973135 3.20178491478 0.202339973136 0.120101337125
0.166850676413 0.180143481757 2.93655979714 0.180143481757 0.166850676414
0.1841212234 0.163410205774 2.71388094593 0.163410205771 0.1841212234
0.169601347022 0.151338361489 2.5292047817 0.151338361489 0.169601347022
0.138718176757 0.142788975134 2.37769966181 0.142788975134 0.138718176757
0.116010404703 0.138101037125 2.25457726708 0.138101037127 0.116010404703
0.100262406842 0.135476173195 2.15532228601 0.135476173196 0.100262406843
0.0783486202629 0.13568311721 2.07657654302 0.13568311721 0.0783486202631
0.0524004883286 0.138280931117 2.01555083846 0.138280931118 0.0524004883283
0.0480294311893 0.142782761856 1.96766841216 0.142782761856 0.0480294311896
