0.44564417676,0.436323537221,1.74499795584,2.13646678969,13.0346428824
13.0346428824,2.13646678969,1.74499795584,0.43632353722,0.44564417676
0.126630650651,1.05833616042,2.05499204851,1.78354339397,12.2194943081
12.2194943081,1.78354339397,2.05499204851,1.05833616042,0.126630650652
0.172890999258,1.35272105632,2.80733962185,0.163580899035,9.55377551695
9.55377551695,0.163580899035,2.80733962185,1.35272105632,0.172890999258
0.420842495262,1.61417199808,3.0605352085,4.26237126448,5.44338974362
5.44338974362,4.26237126448,3.0605352085,1.61417199808,0.420842495262
0.463985733091,1.80485584342,3.25219651597,4.46700229143,5.28550307403
5.28550307403,4.46700229143,3.25219651597,1.80485584342,0.463985733091
