,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-2.5279006376198057,-2.5842807320213885,-2.6390882407515264,-2.692212851827207,-2.74355222730293,-2.7930113053780383,-2.8405017154026995,-2.8859412872328583,-2.929253639480005,-2.9703678337934143,-3.00921808447383,-3.0457435145124547,-3.0798879506392356,-3.1115997512004174,-3.140831661711764,-3.167540693787377,-3.1916880238559378,-3.2132389086716415,-3.2321626151273093,-3.24843236230012,-3.262025274019557,-3.2729223405557093,-3.2811083882925276,-3.286572056485812,-3.289305780413166,-3.289305780413166,-3.2865720564858107,-3.28110838829253,-3.2729223405557093,-3.262025274019567,-3.2484323623001194,-3.2321626151273097,-3.213238908671643,-3.1916880238559378,-3.1675406937873687,-3.140831661711764,-3.1115997512004205,-3.079887950639234,-3.0457435145124547,-3.009218084473828,-2.9703678337934143,-2.9292536394800055,-2.8859412872328583,-2.840501715402705,-2.7930113053780383,-2.7435522273029314,-2.6922128518272066,-2.6390882407515255,-2.584280732021391,-2.5279006376198057
1,-2.527900637619803,-2.5839491213962265,-2.638754332908255,-2.691876596965128,-2.74321359902941,-2.7926702987760033,-2.840158345242376,-2.8855955863182814,-2.9289056571195267,-2.9700176343831095,-3.0088657461827952,-3.04538912805942,-3.0795316181506394,-3.1112415851407014,-3.140471783877504,-3.1671792343574787,-3.1913251204909563,-3.212874705655704,-3.2317972625469595,-3.2480660152546834,-3.2616580918581897,-3.2725544861366083,-3.2807400272601983,-3.2862033565624,-3.288936910700211,-3.2889369107002135,-3.2862033565623987,-3.2807400272601974,-3.2725544861366083,-3.2616580918581883,-3.248066015254684,-3.2317972625469595,-3.2128747056557048,-3.1913251204909563,-3.1671792343574765,-3.140471783877504,-3.1112415851407045,-3.079531618150637,-3.045389128059421,-3.008865746182794,-2.97001763438311,-2.9289056571195253,-2.8855955863182814,-2.8401583452423753,-2.7926702987760033,-2.743213599029412,-2.6918765969651264,-2.6387543329082543,-2.5839491213962322,-2.527900637619803
2,-2.527571248920283,-2.583396508202209,-2.6381978892901694,-2.6913162399960155,-2.742649284798675,-2.792102019167454,-2.8395861249529704,-2.8850194801017213,-2.9283257472366406,-2.969434028240571,-3.0082785741416496,-3.044798541396014,-3.078937787153316,-3.1106446973268977,-3.139872042317298,-3.1665768560906176,-3.190720335025697,-3.2122677535388324,-3.231188393995226,-3.2474554888388107,-3.2610461732314033,-3.2719414467999868,-3.2801261433583417,-3.28558890770234,-3.2883221787877623,-3.288322178787764,-3.2855889077023384,-3.2801261433583435,-3.2719414467999868,-3.2610461732313825,-3.2474554888388125,-3.231188393995232,-3.2122677535388338,-3.190720335025697,-3.1665768560906242,-3.139872042317298,-3.1106446973268995,-3.0789377871533166,-3.0447985413960175,-3.0082785741416473,-2.969434028240569,-2.9283257472366446,-2.8850194801017213,-2.8395861249529695,-2.792102019167454,-2.742649284798675,-2.6913162399960213,-2.6381978892901614,-2.583396508202206,-2.527571248920283
3,-2.5275712489202786,-2.582622999227644,-2.637419014092355,-2.6905318826332842,-2.741859383958277,-2.7913065636526326,-2.8387851495075043,-2.8842130615495956,-2.927514000911679,-2.968617104679896,-3.0074566560172573,-3.0439718406597036,-3.0781065423717955,-3.1098091711857525,-3.1390325192738526,-3.1657336401578777,-3.1898737476707844,-3.211418131681118,-3.230336088090471,-3.24660086103698,-3.2601895955966915,-3.2710832995827746,-3.2792668133089324,-3.2847287864178654,-3.2874616610832694,-3.28746166108327,-3.284728786417865,-3.279266813308935,-3.2710832995827746,-3.2601895955966946,-3.246600861036979,-3.2303360880904703,-3.211418131681121,-3.1898737476707844,-3.1657336401578653,-3.1390325192738526,-3.1098091711857525,-3.0781065423717937,-3.0439718406597036,-3.007456656017257,-2.968617104679895,-2.927514000911679,-2.8842130615495956,-2.838785149507506,-2.7913065636526326,-2.7418593839582757,-2.690531882633283,-2.637419014092354,-2.5826229992276475,-2.5275712489202786
4,-2.5270223407327737,-2.581628744009136,-2.6364178532160985,-2.689523667299416,-2.7408440356145074,-2.7902840681879884,-2.837755551880938,-2.883176460824532,-2.926470545663904,-2.9675669887451477,-3.0064001145452424,-3.042909146442767,-3.077038002418375,-3.1087351235109484,-3.1379533298817104,-3.164649700192182,-3.18878547071326,-3.210325951177755,-3.2292404548885574,-3.245502241016835,-3.2590884673834823,-3.269980152324914,-3.2781621445105733,-3.283623099813714,-3.286355464544625,-3.2863554645446245,-3.283623099813714,-3.2781621445105764,-3.269980152324914,-3.2590884673834823,-3.245502241016836,-3.2292404548885574,-3.210325951177756,-3.18878547071326,-3.164649700192179,-3.1379533298817104,-3.1087351235109484,-3.077038002418376,-3.042909146442769,-3.0064001145452433,-2.9675669887451472,-2.9264705456639035,-2.883176460824532,-2.8377555518809388,-2.7902840681879884,-2.7408440356145074,-2.689523667299413,-2.636417853216098,-2.581628744009139,-2.5270223407327737
5,-2.527022340732773,-2.5804139348645934,-2.635194594297059,-2.688291777149816,-2.7396034186522025,-2.789034707602239,-2.8364975030629163,-2.8819098452950827,-2.9251955454584992,-2.9662838412146924,-3.0051091075320002,-3.0416106137923307,-3.0757323197912054,-3.1074227044594744,-3.136634622161995,-3.16332518228166,-3.187455648508733,-3.2089913548501596,-3.2279016358730352,-3.244159769118598,-3.2577429279816483,-3.26863214365759,-3.276812275026369,-3.2822719855747136,-3.2850037266676533,-3.2850037266676537,-3.2822719855747087,-3.276812275026368,-3.26863214365759,-3.2577429279816092,-3.244159769118602,-3.2279016358730397,-3.2089913548501605,-3.187455648508733,-3.1633251822816617,-3.136634622161995,-3.107422704459477,-3.07573231979121,-3.041610613792335,-3.0051091075320007,-2.96628384121469,-2.925195545458502,-2.8819098452950827,-2.8364975030629167,-2.789034707602239,-2.739603418652209,-2.6882917771498196,-2.635194594297056,-2.5804139348645965,-2.527022340732773
6,-2.5262540225438994,-2.5789788069358632,-2.633749466741698,-2.686836436103571,-2.7381377517602825,-2.7875586956171836,-2.835011212074253,-2.8804134195482503,-2.923689200715454,-2.9647678586068738,-3.003583827857386,-3.040076432210289,-3.0741896808717595,-3.1058720975468717,-3.1350765770156857,-3.16176026496108,-3.1858844574713028,-3.2074145172345427,-3.22631980394253,-3.242573616841439,-3.2561531477270154,-3.26703944298809,-3.27521737356829,-3.280675611949834,-3.2834066154700063,-3.283406615470007,-3.2806756119498353,-3.2752173735682923,-3.26703944298809,-3.256153147727028,-3.242573616841437,-3.2263198039425296,-3.2074145172345427,-3.1858844574713028,-3.1617602649610763,-3.1350765770156857,-3.105872097546874,-3.0741896808717586,-3.040076432210292,-3.003583827857384,-2.9647678586068746,-2.923689200715454,-2.8804134195482503,-2.8350112120742508,-2.7875586956171836,-2.738137751760285,-2.686836436103573,-2.633749466741699,-2.5789788069358637,-2.5262540225438994
7,-2.5262540225438985,-2.5773236382410474,-2.6320827417719848,-2.6851579088810906,-2.736447293463125,-2.785856284873299,-2.83329692598717,-2.878687425404906,-2.9219517483205837,-2.963019273186963,-3.0018245034780047,-3.038306825653241,-3.0724103059217875,-3.104083519641491,-3.1332794082155004,-3.1599551592016724,-3.184072106061343,-3.2055956445679237,-3.224495163395302,-3.2407439868268124,-3.254319327884031,-3.2652022504813862,-3.2733776394781438,-3.2788341777327608,-3.2815643294714834,-3.281564329471483,-3.2788341777327594,-3.273377639478145,-3.2652022504813862,-3.2543193278840294,-3.240743986826811,-3.2244951633953014,-3.205595644567924,-3.184072106061343,-3.159955159201667,-3.1332794082155004,-3.1040835196414927,-3.0724103059217858,-3.0383068256532417,-3.0018245034780033,-2.9630192731869642,-2.9219517483205824,-2.878687425404906,-2.8332969259871663,-2.785856284873299,-2.736447293463125,-2.6851579088810933,-2.6320827417719808,-2.577323638241048,-2.5262540225438985
8,-2.525266447673157,-2.5754487497366148,-2.6301947324784427,-2.6832565010490246,-2.734532342157847,-2.783927766960114,-2.8313549299494682,-2.8767321419381737,-2.9199834616386524,-2.961038352975532,-2.999831397431262,-3.036302052532634,-3.0703944490798616,-3.1020572209578057,-3.1312433623962272,-3.157910108398784,-3.1820188347709815,-3.2035349747717032,-3.222427949911095,-3.238671112838836,-3.252241700624554,-3.263120797038279,-3.271293302705002,-3.2767479122388417,-3.279477097670802,-3.279477097670807,-3.2767479122388403,-3.2712933027050006,-3.263120797038279,-3.252241700624529,-3.238671112838839,-3.2224279499110944,-3.2035349747717077,-3.1820188347709815,-3.1579101083987826,-3.1312433623962272,-3.1020572209578074,-3.0703944490798647,-3.0363020525326334,-2.999831397431261,-2.961038352975533,-2.919983461638657,-2.8767321419381737,-2.8313549299494754,-2.783927766960114,-2.73453234215785,-2.6832565010490157,-2.630194732478441,-2.5754487497366187,-2.525266447673157
9,-2.5252664476731557,-2.5733545053895104,-2.628085793881786,-2.6811325590722315,-2.7323932361576198,-2.7817734724515275,-2.829185547212514,-2.874547885494789,-2.91778465052872,-2.9588254017582685,-2.997604807840086,-3.0340624057149457,-3.068142398357443,-3.099793485048713,-3.128968719043759,-3.155625388357945,-3.1797249161075,-3.2012327774327183,-3.2201184305301784,-3.2363552597416456,-3.2499205290039024,-3.260795344270259,-3.2689646237792513,-3.274417075278583,-3.277145179518809,-3.277145179518809,-3.2744170752785826,-3.2689646237792527,-3.260795344270259,-3.249920529003907,-3.2363552597416456,-3.2201184305301784,-3.2012327774327187,-3.1797249161075,-3.1556253883579153,-3.128968719043759,-3.099793485048714,-3.0681423983574447,-3.0340624057149475,-2.997604807840087,-2.9588254017582694,-2.9177846505287204,-2.874547885494789,-2.829185547212517,-2.7817734724515275,-2.732393236157619,-2.68113255907223,-2.6280857938817834,-2.5733545053895104,-2.5252664476731557
