1.78755149712 -1.78755149712 8.82703264889e-17
1.85253695575 -1.85253695575 -1.83864468343e-16
1.87636768956 -1.87636768956 -8.23344283688e-17
1.88581730533 -1.88581730533 -8.5543558452e-17
2.0273027467 2.0273027467 -2.29659805705e-16
2.18937112124 2.18937112124 -1.11109041754e-16
2.38868388692 2.38868388692 1.29932916162e-16
2.56904408158 2.56904408158 7.2969059553e-17
2.690635882 2.690635882 -1.37176155366e-17
2.77686537802 2.77686537802 2.39764523444e-16
2.88036190256 2.88036190256 3.3378214638e-17
2.85606411818 2.85606411818 3.58179694789e-17
2.82267444788 2.82267444788 -2.11654654433e-16
2.75475537818 2.75475537818 -2.24501039368e-16
2.58324023701 2.58324023701 -2.59845920243e-16
2.45666153888 2.45666153888 -5.55655425607e-17
2.30601155332 2.30601155332 -1.46428144706e-16
2.28089492524 2.28089492524 -4.91907735133e-17
2.19880261473 2.19880261473 1.85755683247e-16
2.08755620157 2.08755620157 3.16888116663e-16
2.00351588497 2.00351588497 1.10491049448e-16
1.79791387443 1.79791387443 -9.72475678203e-17
1.71010395643 1.71010395643 -4.14970510815e-16
1.47478308563 1.47478308563 -3.5271094043e-16
1.36443499963 1.36443499963 7.83604662993e-17
1.13967304189 -1.13967304189 9.79779894394e-17
1.02797483554 -1.02797483554 1.34140321382e-16
0.82491879093 -0.82491879093 -2.94781282631e-17
0.671061768722 0.671061768722 6.01856637412e-18
0.630837073101 -0.630837073101 1.25169923028e-16
0.540057581133 -0.540057581133 -2.67236832162e-17
0.499512583112 -0.499512583112 -5.34630951364e-17
0.692213624777 0.692213624777 2.72843594982e-18
0.829873085818 0.829873085818 -1.54287006506e-16
1.00846684643 1.00846684643 2.85096151249e-17
1.12485900604 1.12485900604 3.05288912456e-16
1.24548770765 -1.24548770765 -7.50883984068e-17
1.43599464591 -1.43599464591 -1.91761299632e-16
1.57563970996 -1.57563970996 1.92171664999e-16
1.68906715133 -1.68906715133 -1.91386334992e-16
1.86757176225 1.86757176225 -1.63780853223e-16
1.96837031671 1.96837031671 -1.39804674211e-16
2.13220253319 2.13220253319 1.09408345507e-16
2.18680362329 2.18680362329 5.90794221603e-17
2.3229377488 -2.3229377488 -8.06094208556e-17
2.42259292928 -2.42259292928 -1.52472672525e-17
2.55853950564 -2.55853950564 -9.21582524975e-17
2.78246322029 -2.78246322029 -5.37156366794e-17
2.9065326232 -2.9065326232 8.72629884861e-17
3.05902806051 -3.05902806051 1.64871010318e-16
3.16584989672 -3.16584989672 -1.90763418326e-16
3.21732253286 -3.21732253286 -4.94628936669e-17
3.23344209869 -3.23344209869 9.99463387392e-17
