,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-2.3909121024211513,-2.447334821928615,-2.5021811048344933,-2.555341002630701,-2.606712500174489,-2.6562008221008413,-2.7037178517814953,-2.7491816442569648,-2.7925160176889556,-2.8336502104882237,-2.8725185934414585,-2.909060427959917,-2.943219663063074,-2.974944764945788,-3.0041885740019336,-3.030908185028747,-3.055064847045339,-3.0766238797518586,-3.0955546041535014,-3.1118302852942064,-3.12542808540191,-3.1363290260536902,-3.1445179582343705,-3.1499835393944666,-3.152718216820866,-3.1527182168208694,-3.1499835393944653,-3.1445179582343705,-3.1363290260536902,-3.125428085401906,-3.1118302852942086,-3.0955546041535005,-3.076623879751858,-3.055064847045339,-3.0309081850287467,-3.0041885740019336,-2.974944764945786,-2.9432196630630756,-2.9090604279599184,-2.8725185934414594,-2.833650210488226,-2.792516017688956,-2.7491816442569648,-2.7037178517814975,-2.6562008221008413,-2.606712500174488,-2.5553410026306977,-2.5021811048344933,-2.447334821928615,-2.3909121024211513
1,-2.390912102421151,-2.4470029689529276,-2.5018469682535533,-2.555004531141642,-2.606373666069696,-2.6558596193072854,-2.703374294048866,-2.748835763484344,-2.7921678623786494,-2.8332998443150603,-2.8721660939261087,-2.908705885235323,-2.9428631787238038,-2.9745864509708566,-3.0038285517424432,-3.0305465842524875,-3.0547018050311534,-3.0762595404273174,-3.0951891172698427,-3.1114638056332997,-3.1250607720101984,-3.135961041498586,-3.144149467878862,-3.149614710686023,-3.152349218590838,-3.1523492185908535,-3.149614710686024,-3.1441494678788597,-3.135961041498586,-3.1250607720101953,-3.1114638056332997,-3.095189117269842,-3.0762595404273205,-3.0547018050311534,-3.0305465842524844,-3.0038285517424432,-2.974586450970858,-2.9428631787238064,-2.9087058852353254,-2.87216609392611,-2.8332998443150608,-2.7921678623786486,-2.748835763484344,-2.703374294048868,-2.6558596193072854,-2.6063736660696963,-2.555004531141635,-2.5018469682535525,-2.4470029689529285,-2.390912102421151
2,-2.3905824560351636,-2.4464499516801497,-2.5012901432553325,-2.554443812986042,-2.6058090086533268,-2.6552910125863693,-2.7028017610186343,-2.748259357389525,-2.791587664136042,-2.8327159601286795,-2.871578653075819,-2.9081150380207386,-2.9422690945464223,-2.9739893165387197,-3.00322856938286,-3.0299439703197173,-3.0540967883970507,-3.0756523610441318,-3.094580024795257,-3.110853058108744,-3.1244486345841493,-3.135347785187332,-3.1435353683576155,-3.1490000471038324,-3.151734272403041,-3.1517342724030546,-3.1490000471038337,-3.1435353683576155,-3.135347785187332,-3.124448634584149,-3.1108530581087437,-3.094580024795258,-3.0756523610441318,-3.0540967883970507,-3.029943970319712,-3.00322856938286,-2.9739893165387183,-2.942269094546425,-2.9081150380207403,-2.8715786530758205,-2.8327159601286804,-2.7915876641360433,-2.748259357389525,-2.7028017610186383,-2.6552910125863693,-2.6058090086533268,-2.554443812986036,-2.5012901432553325,-2.4464499516801497,-2.3905824560351636
3,-2.390582456035163,-2.445675876656615,-2.5005107338087416,-2.553658949664863,-2.6050186270725075,-2.654495098848487,-2.702000347483246,-2.7474525187665306,-2.790775513876288,-2.831898647084451,-2.870756358404418,-2.907287972305597,-2.9414374951119115,-2.9731534449365267,-3.0023887090298014,-3.0291004242685,-3.0532498772232883,-3.074802420834316,-3.0937274052220105,-3.109998120580568,-3.1235917504582456,-3.1344893340348388,-3.1426757362713618,-3.14813962503942,-3.1508734545444517,-3.150873454544468,-3.148139625039417,-3.1426757362713595,-3.1344893340348388,-3.1235917504582433,-3.109998120580566,-3.0937274052220105,-3.074802420834317,-3.0532498772232883,-3.029100424268497,-3.0023887090298014,-2.9731534449365244,-2.9414374951119124,-2.907287972305602,-2.87075635840442,-2.8318986470844534,-2.7907755138762895,-2.7474525187665306,-2.702000347483249,-2.654495098848487,-2.605018627072506,-2.5536589496648583,-2.500510733808742,-2.4456758766566162,-2.390582456035163
4,-2.3900331181968477,-2.444680893079807,-2.49950888549807,-2.5526500833028867,-2.604002660152663,-2.653472013783968,-2.700970186164567,-2.7464153775363838,-2.789731538887221,-2.8308480300039784,-2.8696993324330315,-2.9062248084748026,-2.9403684988314285,-2.9720789527623612,-3.0013090856270606,-3.028016059545301,-3.052161183614162,-3.0737098307135824,-3.0926313684292315,-3.108899102041992,-3.1224902278893016,-3.1333857957100055,-3.141570678848783,-3.1470335514283225,-3.149766871804163,-3.1497668718041645,-3.147033551428322,-3.1415706788487805,-3.1333857957100055,-3.1224902278893008,-3.108899102041993,-3.092631368429232,-3.073709830713582,-3.052161183614162,-3.0280160595453007,-3.0013090856270606,-2.972078952762359,-2.9403684988314307,-2.9062248084748035,-2.8696993324330338,-2.830848030003979,-2.7897315388872204,-2.7464153775363838,-2.7009701861645694,-2.653472013783968,-2.6040026601526614,-2.5526500833028845,-2.4995088854980714,-2.444680893079806,-2.3900331181968477
5,-2.390033118196846,-2.4434651928310567,-2.498284785550901,-2.5514173966722455,-2.602761286417017,-2.6522219318789437,-2.699711447726386,-2.7451481007565666,-2.7884559028360134,-2.8295642693791976,-2.8684077326919013,-2.9049257013083976,-2.9390622579441104,-2.970765989921321,-2.9999898469501605,-3.026691021998144,-3.050830851690019,-3.0723747332722224,-3.0912920556729,-3.1075561426086558,-3.1211442060450354,-3.132037308623787,-3.140220333934176,-3.14568196373751,-3.14841466146058,-3.1484146614605772,-3.1456819637375077,-3.1402203339341743,-3.132037308623787,-3.121144206045034,-3.107556142608655,-3.091292055672898,-3.072374733272225,-3.050830851690019,-3.026691021998145,-2.9999898469501605,-2.9707659899213184,-2.9390622579441126,-2.9049257013083998,-2.8684077326919026,-2.8295642693791967,-2.788455902836012,-2.7451481007565666,-2.699711447726388,-2.6522219318789437,-2.6027612864170173,-2.551417396672242,-2.498284785550902,-2.4434651928310576,-2.390033118196846
6,-2.389264198132612,-2.4420290105177473,-2.496838662874107,-2.5499611132227473,-2.6012947241117805,-2.6507450664357872,-2.698224340790568,-2.7436508926332084,-2.786948805777783,-2.8280475613777525,-2.8668817517227376,-2.9033908399812582,-2.937518958514279,-2.969214739620524,-2.9984311735993683,-3.0251254898678632,-3.049259057576872,-3.070797302763432,-3.089709639572965,-3.1059694135046945,-3.119553854989342,-3.1304440419138087,-3.138624869971592,-3.1440850299491827,-3.146816991265172,-3.1468169912651667,-3.1440850299491854,-3.1386248699715913,-3.1304440419138087,-3.1195538549893382,-3.105969413504693,-3.089709639572963,-3.0707973027634323,-3.049259057576872,-3.025125489867862,-2.9984311735993683,-2.9692147396205235,-2.9375189585142816,-2.9033908399812582,-2.8668817517227367,-2.828047561377754,-2.7869488057777843,-2.7436508926332084,-2.698224340790572,-2.6507450664357872,-2.6012947241117796,-2.5499611132227455,-2.4968386628741066,-2.442029010517748,-2.389264198132612
7,-2.3892641981326106,-2.4403726235250827,-2.4951707880980347,-2.5482814971191523,-2.5996032312370545,-2.6490416695982475,-2.696509111956897,-2.741923994536138,-2.7852104841662335,-2.8262981378495704,-2.865121617081668,-2.9016204480627064,-2.9357388204280794,-2.967425418363035,-2.9966332789911876,-3.023319673777427,-3.047446009393837,-3.0689777450890228,-3.087884324097627,-3.1041391170458206,-3.1177193756643318,-3.1286061954255966,-3.1367844859854617,-3.142242948541022,-3.144974059422411,-3.1449740594224105,-3.142242948541023,-3.136784485985459,-3.1286061954255966,-3.117719375664329,-3.104139117045822,-3.0878843240976255,-3.0689777450890237,-3.047446009393837,-3.0233196737774293,-2.9966332789911876,-2.967425418363033,-2.9357388204280843,-2.901620448062705,-2.865121617081667,-2.8262981378495717,-2.7852104841662353,-2.741923994536138,-2.6965091119569,-2.6490416695982475,-2.5996032312370545,-2.548281497119151,-2.4951707880980347,-2.4403726235250827,-2.3892641981326106
8,-2.3882758487972717,-2.4384963520775997,-2.4932814736290094,-2.5463788532854266,-2.5976871055836,-2.647112032381351,-2.694566045826692,-2.739967685016754,-2.7832412108663047,-2.8243162663347903,-2.8631275913428467,-2.899614783516179,-2.933722097389577,-2.965398275940744,-2.9945964093483717,-3.021273816719392,-3.0453919472382958,-3.066916297782606,-3.085816344544784,-3.1020654866192974,-3.1156409998691204,-3.126523999690403,-3.1346994115577047,-3.1401559484628043,-3.14288609456624,-3.142886094566237,-3.1401559484628048,-3.1346994115577034,-3.126523999690403,-3.1156409998691195,-3.1020654866192987,-3.085816344544784,-3.0669162977826065,-3.0453919472382958,-3.0212738167193907,-2.9945964093483717,-2.965398275940743,-2.93372209738958,-2.899614783516177,-2.8631275913428453,-2.824316266334794,-2.7832412108663047,-2.739967685016754,-2.694566045826693,-2.647112032381351,-2.5976871055835993,-2.5463788532854252,-2.49328147362901,-2.438496352077602,-2.3882758487972717
9,-2.3882758487972704,-2.436400559310531,-2.4911710737102553,-2.5442535274561435,-2.595546684775517,-2.6449564847061215,-2.692395465030279,-2.7377822798288753,-2.7810412951689805,-2.822102250073048,-2.8608999721027044,-2.8973741386989373,-2.9314690769163434,-2.963133595426253,-2.992320843688442,-3.018988194041422,-3.043097143168806,-3.0646132299901923,-3.0835059675206398,-3.099748786660865,-3.1133189902353537,-3.124197715899648,-3.1323699068013418,-3.137824289109466,-3.1405533557328065,-3.1405533557328074,-3.1378242891094654,-3.1323699068013404,-3.124197715899648,-3.1133189902353515,-3.0997487866608666,-3.0835059675206358,-3.064613229990191,-3.043097143168806,-3.0189881940414227,-2.992320843688442,-2.9631335954262523,-2.931469076916346,-2.8973741386989373,-2.8608999721027035,-2.8221022500730553,-2.7810412951689827,-2.7377822798288753,-2.6923954650302804,-2.6449564847061215,-2.595546684775514,-2.5442535274561418,-2.491171073710255,-2.4364005593105316,-2.3882758487972704
10,-2.38706826691203,-2.434085651351228,-2.488839984491419,-2.5419059062351357,-2.593182346318986,-2.64257539543928,-2.689997730258422,-2.735368131952618,-2.7786110828082773,-2.819656428014193,-2.8584390919849496,-2.894898840361888,-2.9289800803345933,-2.9606316931637546,-2.989806893810808,-3.0164631134300346,-3.0405619011858267,-3.0620688424482743,-3.08095349091553,-3.0971893126286423,-3.110753640199509,-3.121627635875941,-3.1297962623305895,-3.135248260290595,-3.137976132329667,-3.137976132329673,-3.135248260290594,-3.1297962623305886,-3.121627635875941,-3.1107536401995066,-3.097189312628641,-3.080953490915529,-3.062068842448274,-3.0405619011858267,-3.0164631134300355,-2.989806893810808,-2.960631693163756,-2.9289800803345956,-2.894898840361886,-2.858439091984952,-2.819656428014197,-2.7786110828082777,-2.735368131952618,-2.6899977302584257,-2.64257539543928,-2.593182346318984,-2.5419059062351317,-2.48883998449142,-2.434085651351228,-2.38706826691203
11,-2.3870682669120296,-2.431552077410822,-2.486288644106873,-2.5393364171615946,-2.590594507657218,-2.639969172437996,-2.687373240297785,-2.7327256316213857,-2.7759509559804947,-2.8169791748304776,-2.855745318646384,-2.892189249649557,-2.926255462773885,-2.9578929187590006,-2.9870549042824304,-3.013698914892454,-3.037786557210193,-3.0592834674594007,-3.078159243876936,-3.094387390973968,-3.10794527397199,-3.118814082040736,-3.126978799227469,-3.1324281821963216,-3.135154744101341,-3.1351547441013445,-3.132428182196317,-3.1269787992274685,-3.118814082040736,-3.107945273971985,-3.0943873909739703,-3.078159243876932,-3.0592834674593963,-3.037786557210193,-3.0136989148924522,-2.9870549042824304,-2.9578929187590024,-2.926255462773884,-2.892189249649557,-2.8557453186463837,-2.8169791748304798,-2.7759509559804965,-2.7327256316213857,-2.687373240297785,-2.639969172437996,-2.590594507657212,-2.5393364171615946,-2.486288644106873,-2.431552077410822,-2.3870682669120296
12,-2.3856416930134374,-2.4288003298863816,-2.48351753276297,-2.536545528783756,-2.587783626231742,-2.637138262599894,-2.6845224320705867,-2.7298552063520938,-2.7730613333658534,-2.8140709009303775,-2.852819054783554,-2.8892457621003027,-2.923295613161462,-2.9549176550683547,-2.9840652524221607,-3.0106959707367134,-3.034771479059527,-3.056257468865235,-3.0751235867797235,-3.0913433791092726,-3.1048942465029628,-3.115757407378679,-3.1239178690049325,-3.1293644053596585,-3.1320895410912275,-3.1320895410912373,-3.1293644053596568,-3.123917869004931,-3.115757407378679,-3.1048942465029596,-3.0913433791092713,-3.075123586779721,-3.056257468865233,-3.034771479059527,-3.010695970736714,-2.9840652524221607,-2.954917655068354,-2.923295613161463,-2.8892457621003045,-2.8528190547835552,-2.8140709009303824,-2.7730613333658547,-2.7298552063520938,-2.684522432070591,-2.637138262599894,-2.58778362623174,-2.536545528783753,-2.4835175327629715,-2.428800329886382,-2.3856416930134374
