,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-2.456651479467205,-2.513050635000575,-2.5678754566760875,-2.621015801346726,-2.6723694805542006,-2.721841564769965,-2.7693438003412827,-2.814794120587719,-2.85811623559961,-2.899239287888492,-2.9380975632028714,-2.974630247619571,-3.0087812235098608,-3.040498898215547,-3.069736060294865,-3.096449759050389,-3.1206012037616815,-3.142155679639319,-3.1610824780162607,-3.177354838713771,-3.1909499028776898,-3.201848674888021,-3.2100359922107464,-3.2155005022948777,-3.218234645824368,-3.2182346458243662,-3.2155005022948795,-3.210035992210747,-3.201848674888021,-3.1909499028776924,-3.1773548387137707,-3.161082478016264,-3.1421556796393184,-3.1206012037616815,-3.09644975905039,-3.069736060294865,-3.040498898215547,-3.0087812235098603,-2.974630247619575,-2.9380975632028736,-2.899239287888498,-2.8581162355996135,-2.814794120587719,-2.7693438003412822,-2.721841564769965,-2.672369480554201,-2.6210158013467257,-2.5678754566760906,-2.5130506350005755,-2.456651479467205
1,-2.456651479467203,-2.512718916085219,-2.5675414467740603,-2.620679449960823,-2.6720307606834113,-2.7215004709635284,-2.7690003468992077,-2.814448339897897,-2.857768176600429,-2.898889014645587,-2.937745153588785,-2.9742757920855816,-3.0084248239399667,-3.040140666853268,-3.0693761187343376,-3.0960882372839693,-3.120238239276938,-3.1417914165589997,-3.1607170662753243,-3.1769884332681837,-3.1905826629400202,-3.2014807631853754,-3.209667574260794,-3.2151317456960777,-3.2178657195566314,-3.2178657195566305,-3.21513174569608,-3.2096675742607954,-3.2014807631853754,-3.190582662940025,-3.176988433268182,-3.160717066275329,-3.1417914165590006,-3.120238239276938,-3.09608823728397,-3.0693761187343376,-3.040140666853266,-3.0084248239399654,-2.974275792085588,-2.937745153588789,-2.898889014645592,-2.8577681766004317,-2.814448339897897,-2.7690003468992077,-2.7215004709635284,-2.6720307606834135,-2.620679449960822,-2.5675414467740616,-2.5127189160852184,-2.456651479467203
2,-2.4563219754452996,-2.512166122333332,-2.566984832988837,-2.620118932053808,-2.6714662937294666,-2.7209320459565167,-2.768427987752008,-2.813872100670298,-2.857188138936353,-2.8983052854006788,-2.9371578626296473,-2.9736850902425864,-3.007830881097209,-3.03954367015981,-3.068776270922719,-3.095485755082875,-3.1196333519062245,-3.1411843642963624,-3.160108099084758,-3.1763778094813686,-3.189970647982447,-3.2008676283395627,-3.2090535954598867,-3.2145172023408484,-3.2172508933500987,-3.2172508933500996,-3.2145172023408466,-3.2090535954598876,-3.2008676283395627,-3.1899706479824403,-3.1763778094813726,-3.160108099084756,-3.1411843642963557,-3.1196333519062245,-3.095485755082875,-3.068776270922719,-3.0395436701598135,-3.0078308810972136,-2.973685090242599,-2.937157862629643,-2.8983052854006948,-2.8571881389363516,-2.813872100670298,-2.76842798775201,-2.7209320459565167,-2.671466293729475,-2.6201189320538063,-2.566984832988834,-2.51216612233334,-2.4563219754452996
3,-2.4563219754452983,-2.5113923604218784,-2.566205719411619,-2.619334349241689,-2.6706761789482263,-2.7201363867624804,-2.7676268177903736,-2.8130654957928307,-2.8563762136125885,-2.8974881893958173,-2.936335777922892,-2.9728582281609675,-3.006999479641126,-3.038707991498785,-3.0679365990412277,-3.0946423935581295,-3.1187866218013265,-3.140334602153709,-3.159255655006068,-3.1755230452817447,-3.189113935407087,-3.2000093473326,-3.2081941324753998,-3.21365694868708,-3.216390243558011,-3.21639024355801,-3.2136569486870794,-3.2081941324754024,-3.2000093473326,-3.189113935407089,-3.175523045281742,-3.1592556550060698,-3.1403346021537106,-3.1187866218013265,-3.0946423935581304,-3.0679365990412277,-3.0387079914987836,-3.0069994796411263,-2.9728582281609772,-2.9363357779228942,-2.8974881893958115,-2.856376213612592,-2.8130654957928307,-2.767626817790373,-2.7201363867624804,-2.670676178948227,-2.6193343492416883,-2.5662057194116206,-2.5113923604218775,-2.4563219754452983
4,-2.4557728749738525,-2.510397779731346,-2.565204251798091,-2.6183258438104873,-2.6696605553174475,-2.7191136292162867,-2.766596969873817,-2.8120286553181097,-2.8553325280431716,-2.896437851574001,-2.9352790221068523,-2.971795326339049,-3.0059307380929843,-3.037633747575422,-3.066857218138199,-3.093558266258462,-3.117698161166841,-3.139242241145318,-3.15815984401546,-3.1744242497583577,-3.1880126335655943,-3.1989060279273898,-3.207089292629454,-3.2125510917633564,-3.215283877062266,-3.2152838770622627,-3.2125510917633564,-3.2070892926294583,-3.1989060279273898,-3.1880126335655934,-3.174424249758357,-3.158159844015465,-3.1392422411453182,-3.117698161166841,-3.093558266258465,-3.066857218138199,-3.0376337475754207,-3.0059307380929843,-2.971795326339055,-2.935279022106856,-2.896437851573983,-2.8553325280431747,-2.8120286553181097,-2.766596969873816,-2.7191136292162867,-2.6696605553174475,-2.618325843810489,-2.5652042517980926,-2.510397779731345,-2.4557728749738525
5,-2.4557728749738508,-2.5091825723786823,-2.5639806175964575,-2.617093598739896,-2.6684196015564936,-2.717863947990161,-2.765338614843376,-2.810761746473014,-2.854057246057758,-2.895154432583499,-2.933987752862643,-2.970496539702922,-3.004624808833667,-3.03632108843277,-3.0655382761237635,-3.092233519163565,-3.116368114252195,-3.1379074239883606,-3.1568208074939026,-3.173081563150228,-3.1866668817477604,-3.1975578086559566,-3.205739213886642,-3.2111997691564365,-3.213931931260835,-3.213931931260836,-3.2111997691564325,-3.2057392138866407,-3.1975578086559566,-3.1866668817477666,-3.1730815631502316,-3.1568208074939097,-3.1379074239883624,-3.116368114252195,-3.0922335191635733,-3.0655382761237635,-3.036321088432781,-3.0046248088336713,-2.970496539702937,-2.9339877528626404,-2.895154432583511,-2.85405724605776,-2.810761746473014,-2.765338614843382,-2.717863947990161,-2.6684196015564923,-2.617093598739899,-2.5639806175964566,-2.5091825723786867,-2.4557728749738508
6,-2.4550042874194564,-2.50774697325971,-2.5625350459836893,-2.615637837733839,-2.666953536151688,-2.7163875566142743,-2.76385196153789,-2.8092649736711017,-2.852550567910383,-2.893638128783394,-2.932462162916715,-2.968962057606286,-3.0030818781010624,-3.034770197446889,-3.063979953763014,-3.0906683306755003,-3.1147966573414756,-3.1363303250913823,-3.1552387182143895,-3.1714951568326075,-3.1850768501669835,-3.195964858804146,-3.20414406483831,-3.2096031489952006,-3.2123345740515536,-3.2123345740515554,-3.209603148995201,-3.204144064838311,-3.195964858804146,-3.185076850166988,-3.1714951568326057,-3.155238718214395,-3.1363303250913828,-3.1147966573414756,-3.0906683306755,-3.063979953763014,-3.034770197446887,-3.003081878101062,-2.968962057606291,-2.932462162916716,-2.8936381287833948,-2.852550567910386,-2.8092649736711017,-2.7638519615378896,-2.7163875566142743,-2.666953536151692,-2.6156378377338396,-2.562535045983691,-2.5077469732597115,-2.4550042874194564
7,-2.455004287419453,-2.506091260101145,-2.5608678079099394,-2.613958825257961,-2.6652626173874614,-2.714684707502175,-2.7621372568140914,-2.8075385785278,-2.850812730290337,-2.891889172250277,-2.9307024800439794,-2.967192103830222,-3.001302165986878,-3.032981291320881,-3.0621824646676625,-3.0888629116081776,-3.1129839987410426,-3.1345111505402183,-3.1534137803263773,-3.1696652333001474,-3.1832427399424437,-3.1941273783930626,-3.2023040446833577,-3.2077614299310655,-3.2104920038122726,-3.2104920038122735,-3.2077614299310664,-3.2023040446833586,-3.1941273783930626,-3.183242739942444,-3.1696652333001447,-3.1534137803263813,-3.134511150540219,-3.1129839987410426,-3.0888629116081754,-3.0621824646676625,-3.0329812913208793,-3.0013021659868775,-2.9671921038302256,-2.93070248004398,-2.891889172250264,-2.8508127302903405,-2.8075385785278,-2.7621372568140923,-2.714684707502175,-2.6652626173874623,-2.6139588252579604,-2.5608678079099403,-2.506091260101147,-2.455004287419453
8,-2.4540163659333705,-2.504215753522457,-2.5589792161513674,-2.6120568665841897,-2.6633471433833975,-2.712755691980883,-2.76019478557048,-2.805582839878589,-2.8488440063350287,-2.889907830786441,-2.9287089670716493,-2.9651869365831245,-2.9992859264329437,-3.0309546200780564,-3.060146055286251,-3.08681750517502,-3.110930378764851,-3.1324501380813343,-3.1513462293374537,-3.167592026147118,-3.181164783078083,-3.1920455981570988,-3.2002193832055457,-3.2056748411147993,-3.2084044493774884,-3.2084044493774915,-3.2056748411147953,-3.2002193832055434,-3.1920455981570988,-3.18116478307809,-3.1675920261471244,-3.151346229337452,-3.132450138081337,-3.110930378764851,-3.0868175051750324,-3.060146055286251,-3.030954620078058,-2.9992859264329472,-2.965186936583133,-2.928708967071643,-2.889907830786456,-2.8488440063350327,-2.805582839878589,-2.7601947855704867,-2.712755691980883,-2.6633471433833997,-2.612056866584184,-2.558979216151358,-2.504215753522453,-2.4540163659333705
9,-2.4540163659333705,-2.502120817107586,-2.556869625371416,-2.609932307842484,-2.661207452137224,-2.710600840325961,-2.7580248707750905,-2.803398073800112,-2.8466447056451085,-2.887694407929561,-2.926481921883729,-2.962946848500664,-2.997033447227086,-3.0286904670540427,-3.0578710048929936,-3.084532386974776,-3.1086360697176336,-3.130147557102703,-3.149036332092158,-3.1652758000446037,-3.1788432424383712,-3.189719779518485,-3.1978903407472963,-3.2033436421697936,-3.206072170011346,-3.2060721700113453,-3.2033436421697954,-3.1978903407473003,-3.189719779518485,-3.1788432424383757,-3.1652758000446037,-3.1490363320921593,-3.1301475571027004,-3.1086360697176336,-3.0845323869747765,-3.0578710048929936,-3.0286904670540395,-2.997033447227085,-2.962946848500668,-2.926481921883732,-2.8876944079295384,-2.8466447056451103,-2.803398073800112,-2.7580248707750887,-2.710600840325961,-2.6612074521372286,-2.609932307842485,-2.55686962537142,-2.502120817107589,-2.4540163659333705
10,-2.452809307489685,-2.499806857486818,-2.5545394321907415,-2.6075855360798528,-2.658843921573961,-2.7082205218015565,-2.755627873497243,-2.8009846336343838,-2.844215174301713,-2.885249242963462,-2.924021677426399,-2.9604721666458644,-2.9945450499984996,-3.02618914888793,-3.055357625575029,-3.082007864975439,-3.1061013758758778,-3.1276037086121047,-3.146484386748089,-3.1627168507145633,-3.176278411720885,-3.1871502145587796,-3.1953172081801036,-3.200768123161825,-3.203495455377046,-3.2034954553770465,-3.2007681231618244,-3.1953172081801102,-3.1871502145587796,-3.176278411720887,-3.1627168507145647,-3.146484386748092,-3.127603708612103,-3.1061013758758778,-3.0820078649754423,-3.055357625575029,-3.02618914888793,-2.9945450499984982,-2.960472166645869,-2.9240216774264014,-2.8852492429634533,-2.8442151743017163,-2.8009846336343838,-2.755627873497241,-2.7082205218015565,-2.658843921573962,-2.6075855360798554,-2.5545394321907433,-2.499806857486817,-2.452809307489685
11,-2.4528093074896846,-2.4972743244288966,-2.5519890752659493,-2.605016979326892,-2.656256969601232,-2.705615144705564,-2.7530041929434175,-2.7983429100161645,-2.84155579488616,-2.8825727109309325,-2.921328601714073,-2.9577632525094715,-2.991821090212813,-3.023451015512592,-3.052606262218542,-3.079244279496511,-3.103326633466628,-3.124818925213051,-3.143690722749211,-3.1599155049010594,-3.1734706154256496,-3.1843372259866327,-3.192500306871394,-3.197948604565227,-3.2006746255027054,-3.200674625502704,-3.1979486045652235,-3.1925003068713917,-3.1843372259866327,-3.17347061542565,-3.15991550490105,-3.1436907227492026,-3.1248189252130505,-3.103326633466628,-3.0792442794965007,-3.052606262218542,-3.023451015512586,-2.991821090212813,-2.957763252509474,-2.921328601714074,-2.8825727109309525,-2.8415557948861574,-2.7983429100161645,-2.7530041929434255,-2.705615144705564,-2.6562569696012304,-2.6050169793268982,-2.5519890752659475,-2.497274324428894,-2.4528093074896846
12,-2.4513833529345246,-2.4945237109437155,-2.5492190353773636,-2.6022271066719647,-2.6534470541710546,-2.702785156420019,-2.7501542664973497,-2.7954733309035773,-2.8386669865019045,-2.879665222647769,-2.91840309783649,-2.9548205020104716,-2.9888619571668116,-3.020476450144062,-3.049617292493361,-3.0762420031893676,-3.100312210644191,-3.1217935710781397,-3.14065570079639,-3.1568721203384005,-3.1704202088213362,-3.181281167102465,-3.189439988647944,-3.1948854372255493,-3.1976100307436237,-3.1976100307436237,-3.194885437225548,-3.1894399886479463,-3.181281167102465,-3.1704202088213402,-3.1568721203383987,-3.1406557007963944,-3.1217935710781415,-3.100312210644191,-3.0762420031893636,-3.049617292493361,-3.020476450144061,-2.9888619571668134,-2.9548205020104743,-2.918403097836491,-2.8796652226477826,-2.8386669865019076,-2.7954733309035773,-2.7501542664973475,-2.702785156420019,-2.653447054171054,-2.6022271066719678,-2.549219035377366,-2.494523710943718,-2.4513833529345246
13,-2.451383352934524,-2.491555553395761,-2.546229835526064,-2.599216428343179,-2.650414673348146,-2.6997310434670068,-2.747078569764393,-2.792376361612157,-2.8355492047991278,-2.8765272247187204,-2.9152456039667287,-2.9516443454970256,-2.985668073982821,-3.0172658692701697,-3.046391126836374,-3.0730014410160402,-3.097058507464711,-3.118528041920068,-3.137379712815313,-3.1535870857163513,-3.167127577908297,-3.1779824217598565,-3.1861366357559464,-3.191579002318724,-3.1943020517409906,-3.19430205174099,-3.191579002318725,-3.186136635755947,-3.1779824217598565,-3.1671275779082997,-3.1535870857163495,-3.1373797128153162,-3.1185280419200687,-3.097058507464711,-3.0730014410160393,-3.046391126836374,-3.017265869270168,-2.985668073982823,-2.951644345497027,-2.915245603966734,-2.8765272247187337,-2.8355492047991304,-2.792376361612157,-2.747078569764392,-2.6997310434670068,-2.6504146733481466,-2.5992164283431793,-2.5462298355260664,-2.491555553395764,-2.451383352934524
